,id_lot,nb_piece,prix_tva_normale,prix_HT,prix_m2_HT
2382,80_1_ASTREE_Bouygues,4.0,225000.5687203792,187500.47,2330.94
2383,41_3_ASTREE_Bouygues,2.0,199000.0,165833.33,4028.99
2384,40_3__1_ASTREE_Bouygues,2.0,201000.0,167500.0,4093.35
2385,39_3_ASTREE_Bouygues,2.0,209000.0,174166.67,4357.43
2386,43_4_ASTREE_Bouygues,2.0,221000.0,184166.67,4275.98
2387,60_ASTREE_Bouygues,3.0,246000.0,205000.0,3412.69
2388,60_1__1_ASTREE_Bouygues,3.0,260000.0,216666.67,3606.9
2389,60_1__2_ASTREE_Bouygues,3.0,261000.0,217500.0,3581.43
2390,61_ASTREE_Bouygues,3.0,261000.0,217500.0,3557.99
2391,59_1__1_ASTREE_Bouygues,3.0,261000.0,217500.0,3639.56
2392,60__1_ASTREE_Bouygues,3.0,262000.0,218333.33,3581.0
2393,62_ASTREE_Bouygues,3.0,262000.0,218333.33,3520.94
2394,100_4_ASTREE_Bouygues,5.0,300999.81042654027,250833.18,2492.13
2395,60_2_ASTREE_Bouygues,3.0,267000.0,222500.0,3690.5
2396,60_2__1_ASTREE_Bouygues,3.0,267000.0,222500.0,3704.01
2397,59_2_ASTREE_Bouygues,3.0,267000.0,222500.0,3723.23
2398,59_2__1_ASTREE_Bouygues,3.0,268000.0,223333.33,3753.5
2399,60_2__2_ASTREE_Bouygues,3.0,268000.0,223333.33,3677.48
2400,61_1_ASTREE_Bouygues,3.0,275000.0,229166.67,3748.84
2401,61_1__1_ASTREE_Bouygues,3.0,275000.0,229166.67,3747.0
2402,61_1__2_ASTREE_Bouygues,3.0,276000.0,230000.0,3765.55
2403,62_1_ASTREE_Bouygues,3.0,277000.0,230833.33,3712.34
2404,61_2_ASTREE_Bouygues,3.0,283000.0,235833.33,3861.06
2405,61_2__1_ASTREE_Bouygues,3.0,283000.0,235833.33,3857.9
2406,61_2__2_ASTREE_Bouygues,3.0,283000.0,235833.33,3856.01
2407,62_2_ASTREE_Bouygues,3.0,284000.0,236666.67,3806.15
2408,60_3__1_ASTREE_Bouygues,3.0,288000.0,240000.0,3995.34
2409,59_3_ASTREE_Bouygues,3.0,288000.0,240000.0,4016.06
2410,59_3__1_ASTREE_Bouygues,3.0,289000.0,240833.33,4047.62
2411,60_3__2_ASTREE_Bouygues,3.0,289000.0,240833.33,3965.64
2412,61_3_ASTREE_Bouygues,3.0,305000.0,254166.67,4161.21
2413,62_3_ASTREE_Bouygues,3.0,305000.0,254166.67,4087.6
2414,61_3__1_ASTREE_Bouygues,3.0,305000.0,254166.67,4157.81
2415,61_3__2_ASTREE_Bouygues,3.0,305000.0,254166.67,4155.77
2416,65_4_ASTREE_Bouygues,3.0,341000.0,284166.67,4367.76
2417,82_ASTREE_Bouygues,4.0,355000.0,295833.33,3582.38
2418,80_3_ASTREE_Bouygues,4.0,393000.0,327500.0,4071.36
2419,82_3_ASTREE_Bouygues,4.0,429000.0,357500.0,4329.14
2420,77_4_ASTREE_Bouygues,4.0,451000.0,375833.33,4865.16
2421,83_4_ASTREE_Bouygues,4.0,456000.0,380000.0,4549.26
2422,82_4_ASTREE_Bouygues,4.0,457000.0,380833.33,4598.88
2423,78_4_ASTREE_Bouygues,4.0,458000.0,381666.67,4874.41
2424,84_4_ASTREE_Bouygues,4.0,463000.0,385833.33,4591.61
2425,85_4_ASTREE_Bouygues,4.0,469000.0,390833.33,4545.63
2426,26_1_TerraStilla_Bouygues,1.0,142000.0,118333.33,4448.62
2427,28_TerraStilla_Bouygues,1.0,143000.0,119166.67,4166.67
2428,61_6_TerraStilla_Bouygues,3.0,211000.0,175833.33,2873.09
2429,44_3_TerraStilla_Bouygues,2.0,213000.0,177500.0,3988.76
2430,44_4_TerraStilla_Bouygues,2.0,216000.0,180000.0,4044.94
2431,49_5_TerraStilla_Bouygues,2.0,229000.0,190833.33,3824.32
2432,44_9_TerraStilla_Bouygues,2.0,230000.0,191666.67,4307.12
2433,85_TerraStilla_Bouygues,4.0,260000.0,216666.67,2522.31
2434,63_2_TerraStilla_Bouygues,3.0,268000.0,223333.33,3539.36
2435,86_1_TerraStilla_Bouygues,4.0,270000.0,225000.0,2595.16
2436,62_6_TerraStilla_Bouygues,3.0,275000.0,229166.67,3654.97
2437,87_1_TerraStilla_Bouygues,4.0,275000.0,229166.67,2610.1
2438,86_3_TerraStilla_Bouygues,4.0,275000.0,229166.67,2643.21
2439,62_7_TerraStilla_Bouygues,3.0,276000.0,230000.0,3668.26
2440,62_7__1_TerraStilla_Bouygues,3.0,276000.0,230000.0,3709.68
2441,93_3_TerraStilla_Bouygues,5.0,285000.0,237500.0,2548.28
2442,62_4_TerraStilla_Bouygues,3.0,294000.0,245000.0,3951.61
2443,76_5_TerraStilla_Bouygues,4.0,319000.0,265833.33,3493.21
2444,86_2_TerraStilla_Bouygues,4.0,340000.0,283333.33,3267.97
2445,87_2_TerraStilla_Bouygues,4.0,343000.0,285833.33,3255.5
2446,87_3_TerraStilla_Bouygues,4.0,348000.0,290000.0,3302.96
2447,76_4_TerraStilla_Bouygues,4.0,363000.0,302500.0,3975.03
2448,110_8_TerraStilla_Bouygues,5.0,381000.0,317500.0,2865.52
2449,109_8_TerraStilla_Bouygues,5.0,381000.0,317500.0,2894.26
2450,112_8_TerraStilla_Bouygues,5.0,383000.0,319166.67,2829.49
2451,70_2_LECLOSSAINT-FRANOIS_Bouygues,3.0,212000.0,176666.67,2520.21
2452,64_2_LECLOSSAINT-FRANOIS_Bouygues,3.0,212000.0,176666.67,2722.14
2453,72_1_LECLOSSAINT-FRANOIS_Bouygues,3.0,212000.0,176666.67,2421.75
2454,70_1_LECLOSSAINT-FRANOIS_Bouygues,3.0,214000.0,178333.33,2520.61
2455,70_1__1_LECLOSSAINT-FRANOIS_Bouygues,3.0,214000.0,178333.33,2533.14
2456,65_2_LECLOSSAINT-FRANOIS_Bouygues,3.0,215000.0,179166.67,2735.37
2457,66_1_LECLOSSAINT-FRANOIS_Bouygues,3.0,216000.0,180000.0,2710.84
2458,74_LECLOSSAINT-FRANOIS_Bouygues,3.0,217000.0,180833.33,2427.29
2459,62_2_LECLOSSAINT-FRANOIS_Bouygues,3.0,221000.0,184166.67,2958.5
2460,72_2_LECLOSSAINT-FRANOIS_Bouygues,3.0,223000.0,185833.33,2547.41
2461,68_1_LECLOSSAINT-FRANOIS_Bouygues,3.0,228000.0,190000.0,2761.63
2462,68_2_LECLOSSAINT-FRANOIS_Bouygues,3.0,231000.0,192500.0,2797.97
2463,69_3_LECLOSSAINT-FRANOIS_Bouygues,3.0,231000.0,192500.0,2767.79
2464,70_2__1_LECLOSSAINT-FRANOIS_Bouygues,3.0,234000.0,195000.0,2769.89
2465,70_2__2_LECLOSSAINT-FRANOIS_Bouygues,3.0,236000.0,196666.67,2779.74
2466,74_2_LECLOSSAINT-FRANOIS_Bouygues,3.0,238000.0,198333.33,2662.19
2467,86_2_LECLOSSAINT-FRANOIS_Bouygues,4.0,244000.0,203333.33,2357.49
2468,76_1_LECLOSSAINT-FRANOIS_Bouygues,3.0,249000.0,207500.0,2703.58
2469,76_2_LECLOSSAINT-FRANOIS_Bouygues,3.0,263000.0,219166.67,2855.59
2470,98_1_LECLOSSAINT-FRANOIS_Bouygues,4.0,277000.0,230833.33,2349.45
2471,98_2_LECLOSSAINT-FRANOIS_Bouygues,4.0,297000.0,247500.0,2519.08
2472,89_3_LECLOSSAINT-FRANOIS_Bouygues,4.0,307000.0,255833.33,2855.28
2473,92_3_LECLOSSAINT-FRANOIS_Bouygues,4.0,317000.0,264166.67,2869.82
2474,42_EMPREINTE_Bouygues,2.0,185000.0,154166.67,3633.44
2475,42_1_EMPREINTE_Bouygues,2.0,191000.0,159166.67,3787.88
2476,42_3_EMPREINTE_Bouygues,2.0,196000.0,163333.33,3836.82
2477,43_2_EMPREINTE_Bouygues,2.0,198000.0,165000.0,3794.85
2478,42_3__1_EMPREINTE_Bouygues,2.0,202000.0,168333.33,4006.03
2479,84_4_EMPREINTE_Bouygues,4.0,280947.8672985782,234123.22,2771.34
2480,61_EMPREINTE_Bouygues,3.0,249000.0,207500.0,3348.93
2481,64_EMPREINTE_Bouygues,3.0,260000.0,216666.67,3368.57
2482,64_1_EMPREINTE_Bouygues,3.0,279000.0,232500.0,3604.65
2483,62_3_EMPREINTE_Bouygues,3.0,284000.0,236666.67,3808.6
2484,64_3_EMPREINTE_Bouygues,3.0,289000.0,240833.33,3733.85
2485,42_1_PatioHermine_Bouygues,2.0,127393.36492890996,106161.14,2489.12
2486,46_0_PatioHermine_Bouygues,2.0,137630.3317535545,114691.94,2490.6
2487,47_1_PatioHermine_Bouygues,2.0,141042.65402843602,117535.55,2490.16
2488,53_0_PatioHermine_Bouygues,2.0,159241.70616113744,132701.42,2503.8
2489,39_3_PatioHermine_Bouygues,2.0,152000.0,126666.67,3194.62
2490,42_1__1_PatioHermine_Bouygues,2.0,152500.0,127083.33,2986.68
2491,60_2_PatioHermine_Bouygues,3.0,184500.0,153750.0,2526.71
2492,40_4_BLOOM_Bouygues,2.0,152000.0,126666.67,3110.67
2493,43_1_BLOOM_Bouygues,2.0,153000.0,127500.0,2942.53
2494,41_4_BLOOM_Bouygues,2.0,157000.0,130833.33,3170.95
2495,62_2_BLOOM_Bouygues,3.0,185000.0,154166.67,2469.83
2496,62_1_BLOOM_Bouygues,3.0,187000.0,155833.33,2496.13
2497,66_1_BLOOM_Bouygues,3.0,188000.0,156666.67,2361.93
2498,66_2_BLOOM_Bouygues,3.0,188000.0,156666.67,2361.93
2499,66_3_BLOOM_Bouygues,3.0,188000.0,156666.67,2361.93
2500,62_1__1_BLOOM_Bouygues,3.0,191000.0,159166.67,2540.57
2501,62_1__2_BLOOM_Bouygues,3.0,191000.0,159166.67,2549.11
2502,62_2__1_BLOOM_Bouygues,3.0,191000.0,159166.67,2540.57
2503,62_3_BLOOM_Bouygues,3.0,195000.0,162500.0,2602.5
2504,63_2_BLOOM_Bouygues,3.0,202000.0,168333.33,2657.61
2505,63_3_BLOOM_Bouygues,3.0,202000.0,168333.33,2657.61
2506,64_1_BLOOM_Bouygues,3.0,223000.0,185833.33,2869.13
2507,76_1_BLOOM_Bouygues,4.0,,,
2508,76_3_BLOOM_Bouygues,4.0,241000.0,200833.33,2631.12
2509,80_1_BLOOM_Bouygues,4.0,242000.0,201666.67,2510.17
2510,80_2_BLOOM_Bouygues,4.0,242000.0,201666.67,2510.17
2511,75_4_BLOOM_Bouygues,4.0,251000.0,209166.67,2759.45
2512,80_3_BLOOM_Bouygues,4.0,257000.0,214166.67,2665.75
2513,79_4_BLOOM_Bouygues,4.0,267000.0,222500.0,2789.62
2514,82_4_BLOOM_Bouygues,4.0,274000.0,228333.33,2766.0
2515,59_4_92Proc_Bouygues,3.0,365000.0,304166.67,5083.0
2516,62_3_92Proc_Bouygues,3.0,376000.0,313333.33,5040.75
2517,62_2_92Proc_Bouygues,3.0,390000.0,325000.0,5228.44
2518,21_2_LesMarquises_Bouygues,1.0,146900.0,122416.67,5615.44
2519,38_2_LesMarquises_Bouygues,2.0,247900.0,206583.33,5365.8
2520,42_LesMarquises_Bouygues,2.0,258900.0,215750.0,5136.9
2521,41_3_LesMarquises_Bouygues,2.0,268900.0,224083.33,5360.85
2522,42_2_LesMarquises_Bouygues,2.0,269900.0,224916.67,5355.16
2523,41_4_LesMarquises_Bouygues,2.0,273900.0,228250.0,5473.62
2524,54_3_LesMarquises_Bouygues,3.0,324900.0,270750.0,5013.89
2525,58_1_LesMarquises_Bouygues,3.0,338000.0,281666.67,4839.63
2526,64_LesMarquises_Bouygues,3.0,364000.0,303333.33,4681.07
2527,63_2_LesMarquises_Bouygues,3.0,383900.0,319916.67,5061.97
2528,73_LesMarquises_Bouygues,4.0,419000.0,349166.67,4770.04
2529,61_4_LesMarquises_Bouygues,3.0,451900.0,376583.33,6113.37
2530,73_4_LesMarquises_Bouygues,3.0,481900.0,401583.33,5434.15
2531,81_LesMarquises_Bouygues,4.0,485000.0,404166.67,4989.71
2532,107_LesMarquises_Bouygues,5.0,575000.0,479166.67,4453.22
2533,107__1_LesMarquises_Bouygues,5.0,585000.0,487500.0,4530.67
2534,107__2_LesMarquises_Bouygues,5.0,595000.0,495833.33,4608.12
2535,107__3_LesMarquises_Bouygues,5.0,625000.0,520833.33,4867.6
2536,107__4_LesMarquises_Bouygues,5.0,635000.0,529166.67,4945.48
2537,107__5_LesMarquises_Bouygues,5.0,640000.0,533333.33,4984.42
2538,107__6_LesMarquises_Bouygues,5.0,644000.0,536666.67,5015.58
2539,107__7_LesMarquises_Bouygues,5.0,645000.0,537500.0,5023.36
2540,107__8_LesMarquises_Bouygues,5.0,670000.0,558333.33,5218.07
2541,36_2_VIATERRA_Bouygues,2.0,187999.62085308056,156666.35,4243.4
2542,36_3_VIATERRA_Bouygues,2.0,216999.8104265403,180833.18,4928.68
2543,74_0_VIATERRA_Bouygues,4.0,312000.0,260000.0,3475.01
2544,74_1_VIATERRA_Bouygues,4.0,315000.56872037915,262500.47,3508.43
2545,62_BAYVIEW_Bouygues,3.0,399000.0,332500.0,5332.8
2546,61_BAYVIEW_Bouygues,3.0,428000.0,356666.67,5846.99
2547,43_LeVersantdesRoches_Bouygues,2.0,232000.0,193333.33,4432.22
2548,43_1_LeVersantdesRoches_Bouygues,2.0,238000.0,198333.33,4546.84
2549,43_1__1_LeVersantdesRoches_Bouygues,2.0,238000.0,198333.33,4608.12
2550,43_1__2_LeVersantdesRoches_Bouygues,2.0,241000.0,200833.33,4653.23
2551,43_2_LeVersantdesRoches_Bouygues,2.0,242000.0,201666.67,4623.26
2552,43_2__1_LeVersantdesRoches_Bouygues,2.0,242000.0,201666.67,4685.56
2553,43_2__2_LeVersantdesRoches_Bouygues,2.0,245000.0,204166.67,4730.46
2554,43_3_LeVersantdesRoches_Bouygues,2.0,246000.0,205000.0,4763.01
2555,61_2_LeVersantdesRoches_Bouygues,3.0,284000.0,236666.67,3837.01
2556,60_1_LeVersantdesRoches_Bouygues,3.0,285000.0,237500.0,3898.56
2557,60_3_LeVersantdesRoches_Bouygues,3.0,293000.0,244166.67,4007.99
2558,89_LeVersantdesRoches_Bouygues,4.0,394000.0,328333.33,3672.22
2559,89_2_LeVersantdesRoches_Bouygues,4.0,406000.0,338333.33,3784.07
2560,35_VILLATEORA_Bouygues,2.0,202000.0,168333.33,4782.2
2561,36_1_VILLATEORA_Bouygues,2.0,202000.0,168333.33,4554.47
2562,36_1__1_VILLATEORA_Bouygues,2.0,205000.0,170833.33,4622.11
2563,58_1_VILLATEORA_Bouygues,3.0,278000.0,231666.67,3980.53
2564,60_1_VILLATEORA_Bouygues,3.0,288500.0,240416.67,3981.07
2565,76_VILLATEORA_Bouygues,4.0,383000.0,319166.67,4156.36
2566,89_1_VILLATEORA_Bouygues,4.0,418000.0,348333.33,3884.18
2567,89_VILLATEORA_Bouygues,4.0,442000.0,368333.33,4111.78
2568,86_2_VILLATEORA_Bouygues,4.0,444000.0,370000.0,4292.34
2569,22_1_COEURSAINTANDRE_Bouygues,1.0,145200.0,121000.0,5365.85
2570,22_3_COEURSAINTANDRE_Bouygues,1.0,151000.0,125833.33,5580.19
2571,25_COEURSAINTANDRE_Bouygues,1.0,169000.0,140833.33,5437.58
2572,35_COEURSAINTANDRE_Bouygues,2.0,182300.0,151916.67,4303.59
2573,39_COEURSAINTANDRE_Bouygues,2.0,194500.0,162083.33,4134.78
2574,39_3_COEURSAINTANDRE_Bouygues,2.0,218900.0,182416.67,4577.58
2575,39_3__1_COEURSAINTANDRE_Bouygues,2.0,220900.0,184083.33,4648.57
2576,39_2_COEURSAINTANDRE_Bouygues,2.0,221900.0,184916.67,4651.99
2577,40_2_COEURSAINTANDRE_Bouygues,2.0,221900.0,184916.67,4549.0
2578,38_2_COEURSAINTANDRE_Bouygues,2.0,228000.0,190000.0,4878.05
2579,37_2_COEURSAINTANDRE_Bouygues,2.0,228000.0,190000.0,5026.46
2580,38_1_COEURSAINTANDRE_Bouygues,2.0,232100.0,193416.67,4965.77
2581,39_2__1_COEURSAINTANDRE_Bouygues,2.0,232100.0,193416.67,4884.26
2582,42_1_COEURSAINTANDRE_Bouygues,2.0,233100.0,194250.0,4549.18
2583,40_2__1_COEURSAINTANDRE_Bouygues,2.0,233100.0,194250.0,4755.2
2584,39_2__2_COEURSAINTANDRE_Bouygues,2.0,238200.0,198500.0,5000.0
2585,40_3_COEURSAINTANDRE_Bouygues,2.0,239200.0,199333.33,4903.65
2586,57_1_COEURSAINTANDRE_Bouygues,3.0,294400.0,245333.33,4233.53
2587,58_2_COEURSAINTANDRE_Bouygues,3.0,296400.0,247000.0,4225.83
2588,59_3_COEURSAINTANDRE_Bouygues,3.0,297400.0,247833.33,4151.31
2589,59_2_COEURSAINTANDRE_Bouygues,3.0,301500.0,251250.0,4208.54
2590,57_2_COEURSAINTANDRE_Bouygues,3.0,303500.0,252916.67,4364.39
2591,58_1_COEURSAINTANDRE_Bouygues,3.0,306600.0,255500.0,4378.75
2592,65_COEURSAINTANDRE_Bouygues,3.0,306600.0,255500.0,3909.72
2593,57_3_COEURSAINTANDRE_Bouygues,3.0,307600.0,256333.33,4423.35
2594,58_2__1_COEURSAINTANDRE_Bouygues,3.0,310600.0,258833.33,4435.88
2595,58_3_COEURSAINTANDRE_Bouygues,3.0,314700.0,262250.0,4494.43
2596,79_1_COEURSAINTANDRE_Bouygues,4.0,372800.0,310666.67,3910.22
2597,79_COEURSAINTANDRE_Bouygues,4.0,387000.0,322500.0,4059.16
2598,59_MOSAK_Bouygues,3.0,243000.0,202500.0,3397.65
2599,61_1_MOSAK_Bouygues,3.0,244000.0,203333.33,3287.52
2600,59_1_MOSAK_Bouygues,3.0,244000.0,203333.33,3419.67
2601,63_1_MOSAK_Bouygues,3.0,246000.0,205000.0,3205.63
2602,83_MOSAK_Bouygues,4.0,301000.0,250833.33,2987.89
2603,83__1_MOSAK_Bouygues,4.0,305000.0,254166.67,3027.6
2604,91_MOSAK_Bouygues,4.0,311000.0,259166.67,2832.42
2605,91__1_MOSAK_Bouygues,4.0,313000.0,260833.33,2850.64
2606,62_ALLEGRIA_Bouygues,3.0,299500.0,249583.33,4006.15
2607,62_1_ALLEGRIA_Bouygues,3.0,300500.0,250416.67,4006.03
2608,62_2_ALLEGRIA_Bouygues,3.0,304500.0,253750.0,4059.35
2609,78_2_ALLEGRIA_Bouygues,3.0,352000.0,293333.33,3752.99
2610,86_2_ALLEGRIA_Bouygues,3.0,372000.0,310000.0,3590.46
2611,37_ESPRITPRADET_Bouygues,2.0,234000.0,195000.0,5158.73
2612,36_2_ESPRITPRADET_Bouygues,2.0,234000.0,195000.0,5394.19
2613,58_ESPRITPRADET_Bouygues,3.0,318000.0,265000.0,4524.5
2614,59_ESPRITPRADET_Bouygues,3.0,330000.0,275000.0,4636.65
2615,58__1_ESPRITPRADET_Bouygues,3.0,338000.0,281666.67,4795.14
2616,58__2_ESPRITPRADET_Bouygues,3.0,338000.0,281666.67,4819.76
2617,64_1_ESPRITPRADET_Bouygues,3.0,359000.0,299166.67,4651.22
2618,72_1_ESPRITPRADET_Bouygues,4.0,491000.0,409166.67,5639.79
2619,74_3_ESPRITPRADET_Bouygues,4.0,498000.0,415000.0,5589.98
2620,84_1_ESPRITPRADET_Bouygues,4.0,511000.0,425833.33,5015.11
2621,24_4_LeGrandAngle_Bouygues,1.0,147500.0,122916.67,5014.96
2622,24_3_LeGrandAngle_Bouygues,1.0,148500.0,123750.0,5048.96
2623,38_2_LeGrandAngle_Bouygues,1.0,167000.0,139166.67,3593.25
2624,38_4_LeGrandAngle_Bouygues,1.0,183000.0,152500.0,3937.52
2625,38_3_LeGrandAngle_Bouygues,2.0,197000.0,164166.67,4222.39
2626,41_3_LeGrandAngle_Bouygues,2.0,200500.0,167083.33,4033.88
2627,60_2_LeGrandAngle_Bouygues,3.0,243000.0,202500.0,3337.18
2628,60_4_LeGrandAngle_Bouygues,3.0,259000.0,215833.33,3556.91
2629,63_3_LeGrandAngle_Bouygues,3.0,268000.0,223333.33,3506.02
2630,63_4_LeGrandAngle_Bouygues,3.0,273000.0,227500.0,3571.43
2631,55_5_LeGrandAngle_Bouygues,3.0,309000.0,257500.0,4608.91
2632,42_DomainedesArts_Bouygues,2.0,253000.0,210833.33,5019.84
2633,42__1_DomainedesArts_Bouygues,2.0,271000.0,225833.33,5370.59
2634,52_3_DomainedesArts_Bouygues,2.0,324000.0,270000.0,5142.86
2635,65_1_DomainedesArts_Bouygues,3.0,357000.0,297500.0,4528.16
2636,65_2_DomainedesArts_Bouygues,3.0,368000.0,306666.67,4681.93
2637,66_1_DomainedesArts_Bouygues,3.0,378000.0,315000.0,4758.31
2638,67_1_DomainedesArts_Bouygues,3.0,379000.0,315833.33,4665.19
2639,65_2__1_DomainedesArts_Bouygues,3.0,383000.0,319166.67,4843.2
2640,65_DomainedesArts_Bouygues,3.0,384000.0,320000.0,4911.74
2641,73_2_DomainedesArts_Bouygues,3.0,392000.0,326666.67,4438.41
2642,67_2_DomainedesArts_Bouygues,3.0,394000.0,328333.33,4849.83
2643,76_DomainedesArts_Bouygues,3.0,402000.0,335000.0,4402.1
2644,69_2_DomainedesArts_Bouygues,3.0,403000.0,335833.33,4832.13
2645,67_3_DomainedesArts_Bouygues,3.0,404000.0,336666.67,4972.92
2646,65_2__2_DomainedesArts_Bouygues,3.0,413000.0,344166.67,5238.46
2647,80_1_DomainedesArts_Bouygues,3.0,441000.0,367500.0,4551.08
2648,86_2_DomainedesArts_Bouygues,4.0,481000.0,400833.33,4644.65
2649,85_2_DomainedesArts_Bouygues,4.0,482000.0,401666.67,4684.16
2650,85_3_DomainedesArts_Bouygues,4.0,491000.0,409166.67,4802.43
2651,85_3__1_DomainedesArts_Bouygues,4.0,498000.0,415000.0,4839.65
2652,100_3_DomainedesArts_Bouygues,5.0,720000.0,600000.0,5970.15
2653,110_DomainedesArts_Bouygues,4.0,750000.0,625000.0,5671.51
2654,110__1_DomainedesArts_Bouygues,4.0,750000.0,625000.0,5671.51
2655,20_1_CHATEAUVALMANTE-INSPIR'_Bouygues,1.0,147000.0,122500.0,5940.83
2656,20_2_CHATEAUVALMANTE-INSPIR'_Bouygues,1.0,150000.0,125000.0,6062.08
2657,20_3_CHATEAUVALMANTE-INSPIR'_Bouygues,1.0,152000.0,126666.67,6139.93
2658,20_4_CHATEAUVALMANTE-INSPIR'_Bouygues,1.0,155000.0,129166.67,6261.11
2659,20_4__1_CHATEAUVALMANTE-INSPIR'_Bouygues,1.0,156000.0,130000.0,6304.56
2660,20_CHATEAUVALMANTE-INSPIR'_Bouygues,1.0,157000.0,130833.33,6341.9
2661,20_6_CHATEAUVALMANTE-INSPIR'_Bouygues,1.0,161000.0,134166.67,6503.47
2662,25_1_CHATEAUVALMANTE-INSPIR'_Bouygues,1.0,167000.0,139166.67,5446.84
2663,25_3_CHATEAUVALMANTE-INSPIR'_Bouygues,1.0,173000.0,144166.67,5642.53
2664,25_5_CHATEAUVALMANTE-INSPIR'_Bouygues,1.0,179000.0,149166.67,5838.23
2665,37_2_CHATEAUVALMANTE-INSPIR'_Bouygues,2.0,230000.0,191666.67,5071.89
2666,37_2__1_CHATEAUVALMANTE-INSPIR'_Bouygues,2.0,232000.0,193333.33,5117.35
2667,37_2__2_CHATEAUVALMANTE-INSPIR'_Bouygues,2.0,235000.0,195833.33,5183.52
2668,37_4_CHATEAUVALMANTE-INSPIR'_Bouygues,2.0,236000.0,196666.67,5204.2
2669,44_CHATEAUVALMANTE-INSPIR'_Bouygues,2.0,237000.0,197500.0,4478.46
2670,37_5_CHATEAUVALMANTE-INSPIR'_Bouygues,2.0,241000.0,200833.33,5315.86
2671,37_6_CHATEAUVALMANTE-INSPIR'_Bouygues,2.0,242000.0,201666.67,5336.51
2672,43_CHATEAUVALMANTE-INSPIR'_Bouygues,2.0,247000.0,205833.33,4712.3
2673,43_5_CHATEAUVALMANTE-INSPIR'_Bouygues,2.0,248000.0,206666.67,4731.38
2674,44_6_CHATEAUVALMANTE-INSPIR'_Bouygues,2.0,253000.0,210833.33,4780.8
2675,59_6_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,302000.0,251666.67,4225.43
2676,59_5_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,303000.0,252500.0,4238.0
2677,59_1_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,306000.0,255000.0,4307.43
2678,58_2_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,307000.0,255833.33,4343.52
2679,59_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,308000.0,256666.67,4306.49
2680,58_1_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,309000.0,257500.0,4414.54
2681,59__1_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,312000.0,260000.0,4363.88
2682,59_4_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,315000.0,262500.0,4434.12
2683,58_5_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,316000.0,263333.33,4470.85
2684,58_4_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,318000.0,265000.0,4543.12
2685,58_2__1_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,319000.0,265833.33,4544.94
2686,58_6_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,331000.0,275833.33,4715.91
2687,66_3_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,332000.0,276666.67,4186.84
2688,67_3_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,335000.0,279166.67,4159.22
2689,67_6_CHATEAUVALMANTE-INSPIR'_Bouygues,3.0,344000.0,286666.67,4270.96
2690,35_3_CarrTha_Bouygues,1.0,134900.0,112416.67,3144.52
2691,35_4_CarrTha_Bouygues,1.0,136200.0,113500.0,3174.83
2692,43_1_CarrTha_Bouygues,2.0,159600.0,133000.0,3029.61
2693,43_2_CarrTha_Bouygues,2.0,161600.0,134666.67,3067.58
2694,62_1_CarrTha_Bouygues,3.0,191900.0,159916.67,2575.15
2695,62_1__1_CarrTha_Bouygues,3.0,209000.0,174166.67,2779.99
2696,62_2_CarrTha_Bouygues,3.0,212000.0,176666.67,2819.9
2697,42_2_OSTARA_Bouygues,2.0,141412.32227488153,117843.6,2776.06
2698,45_5_OSTARA_Bouygues,2.0,165300.0,137750.0,3037.49
2699,63_2_OSTARA_Bouygues,3.0,199912.03791469196,166593.36,2638.06
2700,62_1_OSTARA_Bouygues,3.0,204500.47393364928,170417.06,2709.33
2701,63_1_OSTARA_Bouygues,3.0,206042.84360189573,171702.37,2703.97
2702,63_2__1_OSTARA_Bouygues,3.0,207499.90521327013,172916.59,2727.39
2703,63_3_OSTARA_Bouygues,3.0,209000.1895734597,174166.82,2747.11
2704,62_2_OSTARA_Bouygues,3.0,211412.70142180097,176177.25,2800.91
2705,63_4_OSTARA_Bouygues,3.0,215042.2748815166,179201.9,2826.53
2706,62_4_OSTARA_Bouygues,3.0,218886.82464454975,182405.69,2899.93
2707,88_1_OSTARA_Bouygues,4.0,255499.90521327013,212916.59,2396.36
2708,102_5_OSTARA_Bouygues,4.0,371000.0,309166.67,3016.26
2709,92_5_OSTARA_Bouygues,4.0,380000.0,316666.67,3434.56
2710,39_1_LeGaa_Bouygues,2.0,168999.8104265403,140833.18,3611.11
2711,38_2_LeGaa_Bouygues,2.0,173499.52606635072,144582.94,3716.79
2712,39_2_LeGaa_Bouygues,2.0,174000.0,145000.0,3717.95
2713,38_3_LeGaa_Bouygues,2.0,178500.0,148750.0,3823.91
2714,38_LeGaa_Bouygues,2.0,179000.0,149166.67,3834.62
2715,39_3_LeGaa_Bouygues,2.0,179000.0,149166.67,3824.79
